id,featureid,cshapes_cntry_name,author_country_name,author_year,author_count,cumulative_count,marker_name,marker_lat,marker_lng
85931,97,Turkey,Turkey,1976,1,2,Ankara,39.92722,32.86444
86005,59,Uganda,Uganda,1976,0,2,Kampala,0.3155556,32.56556
85954,38,United Kingdom,United Kingdom,1976,0,4,London,51.5,-0.1166667
85912,3,Venezuela,Venezuela,1976,0,2,Caracas,10.5,-66.91666
85933,152,Vietnam,Vietnam,1976,0,1,Hanoi,21.03333,105.85
86027,225,Egypt,Egypt,1977,1,2,Cairo,30.05,31.25
86025,188,Germany Federal Republic,Germany,1977,0,4,Berlin,52.51667,13.4
86026,212,Indonesia,Indonesia,1977,2,14,Jakarta,-6.174444,106.8294
86023,196,South Africa,South Africa,1977,0,2,Pretoria,-25.70694,28.22944
86059,6,Argentina,Argentina,1977,1,15,Buenos Aires,-34.5875,-58.6725
86097,139,Bangladesh,Bangladesh,1977,0,1,Dhaka,23.72305,90.40861
86099,17,Barbados,Barbados,1977,0,1,Bridgetown,13.1,-59.61666
86061,8,Brazil,Brazil,1977,0,11,Brasilia,-15.8,-47.9
86062,9,Chile,Chile,1977,0,7,Santiago,-33.45,-70.66666
86106,27,Colombia,Colombia,1977,0,4,Bogota,4.6,-74.08334
86127,28,Costa Rica,Costa Rica,1977,0,2,San Jose,9.933333,-84.08334
86037,190,Czechoslovakia,Czechoslovakia,1977,0,1,Prague,50.09,14.35
86092,100,Denmark,Denmark,1977,1,1,Copenhagen,55.66667,12.58333
86063,10,Ecuador,Ecuador,1977,0,1,Quito,-0.2166667,-78.5
86032,195,Ethiopia,Ethiopia,1977,0,3,Addis Ababa,9.033333,38.7
86079,106,France,France,1977,0,5,Paris,48.86666,2.333333
86137,41,Ghana,Ghana,1977,0,1,Accra,5.55,-0.2166667
86090,94,Greece,Greece,1977,0,5,Athens,37.98333,23.73333
86129,31,Honduras,Honduras,1977,0,1,Tegucigalpa,14.1,-87.21667
86053,203,China,Hong Kong,1977,1,7,Hong Kong,22.3361568,114.1869659
86044,36,Iceland,Iceland,1977,0,1,Reykjavik,64.15,-21.95
86082,227,India,India,1977,2,9,New Delhi,28.6,77.2
86080,129,Iran,Iran,1977,0,2,Tehran,35.67194,51.42445
86109,37,Ireland,Ireland,1977,0,1,Dublin,53.33306,-6.248889
86042,223,Israel,Israel,1977,1,6,Jerusalem,31.77917,35.22361
86047,143,Japan,Japan,1977,0,14,Tokyo,35.685,139.7514
86104,42,Liberia,Liberia,1977,0,1,Monrovia,6.310555,-10.80472
86085,16,Mexico,Mexico,1977,1,6,Mexico City,19.43417,-99.13861
86086,79,Nigeria,Nigeria,1977,0,12,Abuja,9.083333,7.533333
86041,223,Israel,Palestinian Territories,1977,1,1,Ramallah,31.9,35.2
86136,33,Panama,Panama,1977,0,2,Panama City,8.966667,-79.53333
86103,182,Papua New Guinea,Papua New Guinea,1977,1,2,Port Moresby,-9.464723,147.1925
86074,102,Poland,Poland,1977,0,22,Warsaw,52.25,21
86073,44,Portugal,Portugal,1977,0,1,Lisbon,38.71667,-9.133333
86050,147,South Korea,South Korea,1977,0,3,Seoul,37.56639,126.9997
86131,66,Sweden,Sweden,1977,0,2,Stockholm,59.33333,18.05
86029,159,Tanzania,Tanzania,1977,0,1,Dodoma,-6.173,35.7419
86091,97,Turkey,Turkey,1977,0,2,Ankara,39.92722,32.86444
86114,38,United Kingdom,United Kingdom,1977,0,4,London,51.5,-0.1166667
86035,238,United States,United States,1977,0,4,Washington,38.895,-77.03667
86071,3,Venezuela,Venezuela,1977,0,2,Caracas,10.5,-66.91666
86093,152,Vietnam,Vietnam,1977,0,1,Hanoi,21.03333,105.85
86038,191,Yugoslavia,Yugoslavia,1977,1,8,Belgrade,44.82,20.35
86167,105,Belgium,Belgium,1977,0,1,Brussels,50.83333,4.333333
86162,90,Bulgaria,Bulgaria,1977,0,1,Sofia,42.68333,23.31667
86172,148,Cambodia,Cambodia,1977,0,1,Phnom Penh,11.55,104.9167
86182,157,Kenya,Kenya,1977,0,1,Nairobi,-1.283333,36.81667
86159,78,Niger,Nigeria,1977,0,12,Abuja,9.083333,7.533333
86171,146,Philippines,Philippines,1977,2,9,Manila,14.60417,120.9822
86168,117,Romania,Romania,1977,2,14,Bukarest,44.43333,26.1
86179,210,Singapore,Singapore,1977,1,2,Singapore City,1.293056,103.8558
86161,202,Taiwan,Taiwan,1977,0,13,Taipei,25.03917,121.525
86165,59,Uganda,Uganda,1977,1,3,Kampala,0.3155556,32.56556
86257,134,Afghanistan,Afghanistan,1978,0,1,Kabul,34.51667,69.18333
86219,6,Argentina,Argentina,1978,2,17,Buenos Aires,-34.5875,-58.6725
86261,17,Barbados,Barbados,1978,0,1,Bridgetown,13.1,-59.61666
86221,8,Brazil,Brazil,1978,1,12,Brasilia,-15.8,-47.9
86222,9,Chile,Chile,1978,0,7,Santiago,-33.45,-70.66666
86268,27,Colombia,Colombia,1978,0,4,Bogota,4.6,-74.08334
86254,100,Denmark,Denmark,1978,0,1,Copenhagen,55.66667,12.58333
86223,10,Ecuador,Ecuador,1978,0,1,Quito,-0.2166667,-78.5
86187,225,Egypt,Egypt,1978,0,2,Cairo,30.05,31.25
86192,195,Ethiopia,Ethiopia,1978,0,3,Addis Ababa,9.033333,38.7
86241,106,France,France,1978,1,6,Paris,48.86666,2.333333
86252,94,Greece,Greece,1978,1,6,Athens,37.98333,23.73333
86213,203,China,Hong Kong,1978,1,8,Hong Kong,22.3361568,114.1869659
86204,36,Iceland,Iceland,1978,0,1,Reykjavik,64.15,-21.95
86244,227,India,India,1978,1,10,New Delhi,28.6,77.2
86186,212,Indonesia,Indonesia,1978,1,15,Jakarta,-6.174444,106.8294
86242,129,Iran,Iran,1978,1,3,Tehran,35.67194,51.42445
86271,37,Ireland,Ireland,1978,1,2,Dublin,53.33306,-6.248889
86207,143,Japan,Japan,1978,2,16,Tokyo,35.685,139.7514
86266,42,Liberia,Liberia,1978,0,1,Monrovia,6.310555,-10.80472
86247,16,Mexico,Mexico,1978,0,6,Mexico City,19.43417,-99.13861
86201,223,Israel,Palestinian Territories,1978,1,2,Ramallah,31.9,35.2
86265,182,Papua New Guinea,Papua New Guinea,1978,0,2,Port Moresby,-9.464723,147.1925
86236,102,Poland,Poland,1978,2,24,Warsaw,52.25,21
86235,44,Portugal,Portugal,1978,0,1,Lisbon,38.71667,-9.133333
86183,196,South Africa,South Africa,1978,1,3,Pretoria,-25.70694,28.22944
86210,147,South Korea,South Korea,1978,1,4,Seoul,37.56639,126.9997
86189,159,Tanzania,Tanzania,1978,0,1,Dodoma,-6.173,35.7419
86193,151,Thailand,Thailand,1978,1,1,Bangkok,13.75,100.5167
86253,97,Turkey,Turkey,1978,0,2,Ankara,39.92722,32.86444
86195,238,United States,United States,1978,1,5,Washington,38.895,-77.03667
86232,3,Venezuela,Venezuela,1978,0,2,Caracas,10.5,-66.91666
86255,152,Vietnam,Vietnam,1978,0,1,Hanoi,21.03333,105.85
86198,191,Yugoslavia,Yugoslavia,1978,0,8,Belgrade,44.82,20.35
86329,105,Belgium,Belgium,1978,0,1,Brussels,50.83333,4.333333
86324,90,Bulgaria,Bulgaria,1978,1,2,Sofia,42.68333,23.31667
86334,148,Cambodia,Cambodia,1978,0,1,Phnom Penh,11.55,104.9167
86289,28,Costa Rica,Costa Rica,1978,0,2,San Jose,9.933333,-84.08334
86299,41,Ghana,Ghana,1978,1,2,Accra,5.55,-0.2166667
86291,31,Honduras,Honduras,1978,0,1,Tegucigalpa,14.1,-87.21667
86328,101,Hungary,Hungary,1978,1,10,Budapest,47.5,19.08333
86344,157,Kenya,Kenya,1978,0,1,Nairobi,-1.283333,36.81667
86340,209,Malaysia,Malaysia,1978,0,2,Kuala Lumpur,3.166667,101.7
86321,78,Niger,Nigeria,1978,0,12,Abuja,9.083333,7.533333
86298,33,Panama,Panama,1978,0,2,Panama City,8.966667,-79.53333
86333,146,Philippines,Philippines,1978,1,10,Manila,14.60417,120.9822
86330,117,Romania,Romania,1978,1,15,Bukarest,44.43333,26.1
86341,210,Singapore,Singapore,1978,1,3,Singapore City,1.293056,103.8558
86308,122,Sri Lanka,Sri Lanka,1978,0,2,Colombo,6.931944,79.84778
86293,66,Sweden,Sweden,1978,0,2,Stockholm,59.33333,18.05
86323,202,Taiwan,Taiwan,1978,2,15,Taipei,25.03917,121.525
86327,59,Uganda,Uganda,1978,0,3,Kampala,0.3155556,32.56556
86276,38,United Kingdom,United Kingdom,1978,0,4,London,51.5,-0.1166667
86377,6,Argentina,Argentina,1979,1,18,Buenos Aires,-34.5875,-58.6725
86379,8,Brazil,Brazil,1979,1,13,Brasilia,-15.8,-47.9
86380,9,Chile,Chile,1979,0,7,Santiago,-33.45,-70.66666
86372,203,China,China,1979,2,2,Beijing,39.92889,116.3883
86358,190,Czechoslovakia,Czechoslovakia,1979,0,1,Prague,50.09,14.35
86381,10,Ecuador,Ecuador,1979,0,1,Quito,-0.2166667,-78.5
86352,195,Ethiopia,Ethiopia,1979,0,3,Addis Ababa,9.033333,38.7
86371,203,China,Hong Kong,1979,1,9,Hong Kong,22.3361568,114.1869659
86362,36,Iceland,Iceland,1979,0,1,Reykjavik,64.15,-21.95
86348,212,Indonesia,Indonesia,1979,2,17,Jakarta,-6.174444,106.8294
86363,85,Italy,Italy,1979,1,1,Rome,41.9,12.48333
86365,143,Japan,Japan,1979,1,17,Tokyo,35.685,139.7514
86395,102,Poland,Poland,1979,1,25,Warsaw,52.25,21
86393,44,Portugal,Portugal,1979,0,1,Lisbon,38.71667,-9.133333
86345,196,South Africa,South Africa,1979,1,4,Pretoria,-25.70694,28.22944
86368,147,South Korea,South Korea,1979,1,5,Seoul,37.56639,126.9997
86350,159,Tanzania,Tanzania,1979,0,1,Dodoma,-6.173,35.7419
86353,151,Thailand,Thailand,1979,0,1,Bangkok,13.75,100.5167
86355,238,United States,United States,1979,0,5,Washington,38.895,-77.03667
86390,3,Venezuela,Venezuela,1979,0,2,Caracas,10.5,-66.91666
86359,191,Yugoslavia,Yugoslavia,1979,1,9,Belgrade,44.82,20.35
87588,139,Bangladesh,Bangladesh,1986,0,1,Dhaka,23.72305,90.40861
86419,139,Bangladesh,Bangladesh,1979,0,1,Dhaka,23.72305,90.40861
86421,17,Barbados,Barbados,1979,0,1,Bridgetown,13.1,-59.61666
86492,105,Belgium,Belgium,1979,0,1,Brussels,50.83333,4.333333
86484,90,Bulgaria,Bulgaria,1979,1,3,Sofia,42.68333,23.31667
86497,148,Cambodia,Cambodia,1979,0,1,Phnom Penh,11.55,104.9167
86449,28,Costa Rica,Costa Rica,1979,0,2,San Jose,9.933333,-84.08334
86403,226,Egypt,Egypt,1979,1,3,Cairo,30.05,31.25
86400,106,France,France,1979,0,6,Paris,48.86666,2.333333
86459,41,Ghana,Ghana,1979,0,2,Accra,5.55,-0.2166667
86412,94,Greece,Greece,1979,1,7,Athens,37.98333,23.73333
86451,31,Honduras,Honduras,1979,0,1,Tegucigalpa,14.1,-87.21667
86490,101,Hungary,Hungary,1979,3,13,Budapest,47.5,19.08333
86401,129,Iran,Iran,1979,0,3,Tehran,35.67194,51.42445
86431,37,Ireland,Ireland,1979,2,4,Dublin,53.33306,-6.248889
86486,222,Israel,Israel,1979,1,7,Jerusalem,31.77917,35.22361
86426,42,Liberia,Liberia,1979,1,2,Monrovia,6.310555,-10.80472
86503,209,Malaysia,Malaysia,1979,0,2,Kuala Lumpur,3.166667,101.7
86407,16,Mexico,Mexico,1979,0,6,Mexico City,19.43417,-99.13861
86481,78,Niger,Nigeria,1979,0,12,Abuja,9.083333,7.533333
86458,33,Panama,Panama,1979,0,2,Panama City,8.966667,-79.53333
86425,182,Papua New Guinea,Papua New Guinea,1979,0,2,Port Moresby,-9.464723,147.1925
86496,146,Philippines,Philippines,1979,1,11,Manila,14.60417,120.9822
86493,117,Romania,Romania,1979,0,15,Bukarest,44.43333,26.1
86504,210,Singapore,Singapore,1979,1,4,Singapore City,1.293056,103.8558
86406,45,Spain,Spain,1979,1,1,Madrid,40.4,-3.683333
86468,122,Sri Lanka,Sri Lanka,1979,0,2,Colombo,6.931944,79.84778
86453,66,Sweden,Sweden,1979,0,2,Stockholm,59.33333,18.05
86483,202,Taiwan,Taiwan,1979,1,16,Taipei,25.03917,121.525
86413,97,Turkey,Turkey,1979,1,3,Ankara,39.92722,32.86444
86489,59,Uganda,Uganda,1979,0,3,Kampala,0.3155556,32.56556
86436,38,United Kingdom,United Kingdom,1979,0,4,London,51.5,-0.1166667
86415,152,Vietnam,Vietnam,1979,0,1,Hanoi,21.03333,105.85
86516,195,Ethiopia,Ethiopia,1980,0,3,Addis Ababa,9.033333,38.7
86511,188,Germany Federal Republic,Germany,1980,0,7,Berlin,52.51667,13.4
86512,212,Indonesia,Indonesia,1980,2,19,Jakarta,-6.174444,106.8294
86509,196,South Africa,South Africa,1980,0,4,Pretoria,-25.70694,28.22944
86514,159,Tanzania,Tanzania,1980,0,1,Dodoma,-6.173,35.7419
86517,151,Thailand,Thailand,1980,0,1,Bangkok,13.75,100.5167
86519,238,United States,United States,1980,0,5,Washington,38.895,-77.03667
87590,17,Barbados,Barbados,1986,0,1,Bridgetown,13.1,-59.61666
87664,105,Belgium,Belgium,1986,0,4,Brussels,50.83333,4.333333
86585,17,Barbados,Barbados,1980,0,1,Bridgetown,13.1,-59.61666
86544,9,Chile,Chile,1980,0,7,Santiago,-33.45,-70.66666
86536,203,China,China,1980,2,4,Beijing,39.92889,116.3883
86592,27,Colombia,Colombia,1980,0,6,Bogota,4.6,-74.08334
86613,28,Costa Rica,Costa Rica,1980,0,2,San Jose,9.933333,-84.08334
86522,190,Czechoslovakia,Czechoslovakia,1980,0,1,Prague,50.09,14.35
86578,100,Denmark,Denmark,1980,0,1,Copenhagen,55.66667,12.58333
86545,10,Ecuador,Ecuador,1980,0,1,Quito,-0.2166667,-78.5
86567,226,Egypt,Egypt,1980,1,4,Cairo,30.05,31.25
86560,113,Finland,Finland,1980,1,1,Helsinki,60.17556,24.93417
86564,106,France,France,1980,1,7,Paris,48.86666,2.333333
86623,41,Ghana,Ghana,1980,0,2,Accra,5.55,-0.2166667
86576,94,Greece,Greece,1980,0,7,Athens,37.98333,23.73333
86535,203,China,Hong Kong,1980,1,10,Hong Kong,22.3361568,114.1869659
86526,36,Iceland,Iceland,1980,0,1,Reykjavik,64.15,-21.95
86568,227,India,India,1980,1,13,New Delhi,28.6,77.2
86565,129,Iran,Iran,1980,0,3,Tehran,35.67194,51.42445
86595,37,Ireland,Ireland,1980,1,5,Dublin,53.33306,-6.248889
86527,85,Italy,Italy,1980,0,1,Rome,41.9,12.48333
86529,143,Japan,Japan,1980,2,19,Tokyo,35.685,139.7514
86590,42,Liberia,Liberia,1980,0,2,Monrovia,6.310555,-10.80472
86571,16,Mexico,Mexico,1980,1,7,Mexico City,19.43417,-99.13861
86572,79,Nigeria,Nigeria,1980,2,16,Abuja,9.083333,7.533333
86645,78,Niger,Nigeria,1980,2,16,Abuja,9.083333,7.533333
86622,33,Panama,Panama,1980,0,2,Panama City,8.966667,-79.53333
86559,102,Poland,Poland,1980,0,25,Warsaw,52.25,21
86557,44,Portugal,Portugal,1980,0,1,Lisbon,38.71667,-9.133333
86532,147,South Korea,South Korea,1980,2,7,Seoul,37.56639,126.9997
86570,45,Spain,Spain,1980,0,1,Madrid,40.4,-3.683333
86632,122,Sri Lanka,Sri Lanka,1980,0,2,Colombo,6.931944,79.84778
86617,66,Sweden,Sweden,1980,1,3,Stockholm,59.33333,18.05
86553,2,Trinidad and Tobago,Trinidad,1980,2,2,Port-of-Spain,10.65,-61.51667
86577,97,Turkey,Turkey,1980,1,4,Ankara,39.92722,32.86444
86600,38,United Kingdom,United Kingdom,1980,0,4,London,51.5,-0.1166667
86606,13,Uruguay,Uruguay,1980,1,1,Montevideo,-34.85806,-56.17083
86554,3,Venezuela,Venezuela,1980,1,3,Caracas,10.5,-66.91666
86523,191,Yugoslavia,Yugoslavia,1980,0,9,Belgrade,44.82,20.35
86648,90,Bulgaria,Bulgaria,1980,1,4,Sofia,42.68333,23.31667
86661,148,Cambodia,Cambodia,1980,0,1,Phnom Penh,11.55,104.9167
86654,101,Hungary,Hungary,1980,1,14,Budapest,47.5,19.08333
86650,222,Israel,Israel,1980,2,9,Jerusalem,31.77917,35.22361
86671,157,Kenya,Kenya,1980,0,1,Nairobi,-1.283333,36.81667
86667,209,Malaysia,Malaysia,1980,0,2,Kuala Lumpur,3.166667,101.7
86660,146,Philippines,Philippines,1980,0,11,Manila,14.60417,120.9822
86657,117,Romania,Romania,1980,1,16,Bukarest,44.43333,26.1
86668,210,Singapore,Singapore,1980,0,4,Singapore City,1.293056,103.8558
86647,202,Taiwan,Taiwan,1980,1,17,Taipei,25.03917,121.525
86653,59,Uganda,Uganda,1980,0,3,Kampala,0.3155556,32.56556
86705,6,Argentina,Argentina,1981,1,20,Buenos Aires,-34.5875,-58.6725
86747,139,Bangladesh,Bangladesh,1981,0,1,Dhaka,23.72305,90.40861
86749,17,Barbados,Barbados,1981,0,1,Bridgetown,13.1,-59.61666
86707,8,Brazil,Brazil,1981,0,14,Brasilia,-15.8,-47.9
86708,9,Chile,Chile,1981,0,7,Santiago,-33.45,-70.66666
86700,203,China,China,1981,2,6,Beijing,39.92889,116.3883
86756,27,Colombia,Colombia,1981,0,6,Bogota,4.6,-74.08334
86686,190,Czechoslovakia,Czechoslovakia,1981,0,1,Prague,50.09,14.35
86742,100,Denmark,Denmark,1981,0,1,Copenhagen,55.66667,12.58333
86709,10,Ecuador,Ecuador,1981,0,1,Quito,-0.2166667,-78.5
86731,226,Egypt,Egypt,1981,1,5,Cairo,30.05,31.25
86680,195,Ethiopia,Ethiopia,1981,0,3,Addis Ababa,9.033333,38.7
86724,113,Finland,Finland,1981,0,1,Helsinki,60.17556,24.93417
86728,106,France,France,1981,0,7,Paris,48.86666,2.333333
86675,188,Germany Federal Republic,Germany,1981,1,8,Berlin,52.51667,13.4
86740,94,Greece,Greece,1981,2,9,Athens,37.98333,23.73333
86699,203,China,Hong Kong,1981,0,10,Hong Kong,22.3361568,114.1869659
86690,36,Iceland,Iceland,1981,0,1,Reykjavik,64.15,-21.95
86732,227,India,India,1981,2,15,New Delhi,28.6,77.2
86676,212,Indonesia,Indonesia,1981,1,20,Jakarta,-6.174444,106.8294
86729,129,Iran,Iran,1981,0,3,Tehran,35.67194,51.42445
86759,37,Ireland,Ireland,1981,1,6,Dublin,53.33306,-6.248889
86691,85,Italy,Italy,1981,0,1,Rome,41.9,12.48333
86693,143,Japan,Japan,1981,0,19,Tokyo,35.685,139.7514
86754,42,Liberia,Liberia,1981,0,2,Monrovia,6.310555,-10.80472
86735,16,Mexico,Mexico,1981,1,8,Mexico City,19.43417,-99.13861
86736,79,Nigeria,Nigeria,1981,1,18,Abuja,9.083333,7.533333
86753,182,Papua New Guinea,Papua New Guinea,1981,0,2,Port Moresby,-9.464723,147.1925
86723,102,Poland,Poland,1981,2,27,Warsaw,52.25,21
86721,44,Portugal,Portugal,1981,0,1,Lisbon,38.71667,-9.133333
86673,196,South Africa,South Africa,1981,1,5,Pretoria,-25.70694,28.22944
86696,147,South Korea,South Korea,1981,0,7,Seoul,37.56639,126.9997
86734,45,Spain,Spain,1981,1,2,Madrid,40.4,-3.683333
86678,159,Tanzania,Tanzania,1981,0,1,Dodoma,-6.173,35.7419
86681,151,Thailand,Thailand,1981,0,1,Bangkok,13.75,100.5167
86717,2,Trinidad and Tobago,Trinidad,1981,0,2,Port-of-Spain,10.65,-61.51667
86741,97,Turkey,Turkey,1981,0,4,Ankara,39.92722,32.86444
86764,38,United Kingdom,United Kingdom,1981,0,4,London,51.5,-0.1166667
86683,238,United States,United States,1981,1,6,Washington,38.895,-77.03667
86718,3,Venezuela,Venezuela,1981,0,3,Caracas,10.5,-66.91666
86743,152,Vietnam,Vietnam,1981,0,1,Hanoi,21.03333,105.85
86687,191,Yugoslavia,Yugoslavia,1981,0,9,Belgrade,44.82,20.35
86822,105,Belgium,Belgium,1981,0,2,Brussels,50.83333,4.333333
86814,90,Bulgaria,Bulgaria,1981,0,4,Sofia,42.68333,23.31667
86827,148,Cambodia,Cambodia,1981,0,1,Phnom Penh,11.55,104.9167
86789,41,Ghana,Ghana,1981,0,2,Accra,5.55,-0.2166667
86780,31,Honduras,Honduras,1981,0,1,Tegucigalpa,14.1,-87.21667
86820,101,Hungary,Hungary,1981,1,15,Budapest,47.5,19.08333
86816,222,Israel,Israel,1981,1,10,Jerusalem,31.77917,35.22361
86838,157,Kenya,Kenya,1981,0,1,Nairobi,-1.283333,36.81667
86834,209,Malaysia,Malaysia,1981,1,3,Kuala Lumpur,3.166667,101.7
86811,78,Niger,Nigeria,1981,1,18,Abuja,9.083333,7.533333
86781,64,Norway,Norway,1981,1,1,Oslo,59.91667,10.75
86815,222,Israel,Palestinian Territories,1981,1,3,Ramallah,31.9,35.2
86787,33,Panama,Panama,1981,0,2,Panama City,8.966667,-79.53333
86826,146,Philippines,Philippines,1981,1,12,Manila,14.60417,120.9822
86823,117,Romania,Romania,1981,0,16,Bukarest,44.43333,26.1
86835,210,Singapore,Singapore,1981,0,4,Singapore City,1.293056,103.8558
86798,122,Sri Lanka,Sri Lanka,1981,0,2,Colombo,6.931944,79.84778
86813,202,Taiwan,Taiwan,1981,2,19,Taipei,25.03917,121.525
86819,59,Uganda,Uganda,1981,0,3,Kampala,0.3155556,32.56556
86770,13,Uruguay,Uruguay,1981,1,2,Montevideo,-34.85806,-56.17083
86872,6,Argentina,Argentina,1982,1,21,Buenos Aires,-34.5875,-58.6725
86874,8,Brazil,Brazil,1982,1,15,Brasilia,-15.8,-47.9
86875,9,Chile,Chile,1982,0,7,Santiago,-33.45,-70.66666
86867,203,China,China,1982,2,8,Beijing,39.92889,116.3883
86853,190,Czechoslovakia,Czechoslovakia,1982,1,2,Prague,50.09,14.35
86876,10,Ecuador,Ecuador,1982,0,1,Quito,-0.2166667,-78.5
86847,195,Ethiopia,Ethiopia,1982,0,3,Addis Ababa,9.033333,38.7
86891,113,Finland,Finland,1982,1,2,Helsinki,60.17556,24.93417
86866,203,China,Hong Kong,1982,0,10,Hong Kong,22.3361568,114.1869659
86857,36,Iceland,Iceland,1982,0,1,Reykjavik,64.15,-21.95
86843,212,Indonesia,Indonesia,1982,1,21,Jakarta,-6.174444,106.8294
86858,85,Italy,Italy,1982,0,1,Rome,41.9,12.48333
86860,143,Japan,Japan,1982,1,20,Tokyo,35.685,139.7514
86890,102,Poland,Poland,1982,1,28,Warsaw,52.25,21
86888,44,Portugal,Portugal,1982,0,1,Lisbon,38.71667,-9.133333
86840,196,South Africa,South Africa,1982,1,6,Pretoria,-25.70694,28.22944
86863,147,South Korea,South Korea,1982,0,7,Seoul,37.56639,126.9997
86845,159,Tanzania,Tanzania,1982,0,1,Dodoma,-6.173,35.7419
86848,151,Thailand,Thailand,1982,0,1,Bangkok,13.75,100.5167
86884,2,Trinidad and Tobago,Trinidad,1982,0,2,Port-of-Spain,10.65,-61.51667
86850,238,United States,United States,1982,0,6,Washington,38.895,-77.03667
86885,3,Venezuela,Venezuela,1982,0,3,Caracas,10.5,-66.91666
86854,191,Yugoslavia,Yugoslavia,1982,1,10,Belgrade,44.82,20.35
87522,7,Bolivia,Bolivia,1986,0,1,La Paz,-16.5,-68.15
86916,17,Barbados,Barbados,1982,0,1,Bridgetown,13.1,-59.61666
86989,105,Belgium,Belgium,1982,1,3,Brussels,50.83333,4.333333
86981,90,Bulgaria,Bulgaria,1982,1,5,Sofia,42.68333,23.31667
86994,148,Cambodia,Cambodia,1982,0,1,Phnom Penh,11.55,104.9167
86923,27,Colombia,Colombia,1982,1,7,Bogota,4.6,-74.08334
86945,28,Costa Rica,Costa Rica,1982,0,2,San Jose,9.933333,-84.08334
86909,100,Denmark,Denmark,1982,0,1,Copenhagen,55.66667,12.58333
86898,226,Egypt,Egypt,1982,1,6,Cairo,30.05,31.25
86895,106,France,France,1982,0,7,Paris,48.86666,2.333333
86956,41,Ghana,Ghana,1982,1,3,Accra,5.55,-0.2166667
86907,94,Greece,Greece,1982,1,10,Athens,37.98333,23.73333
86940,15,Guatemala,Guatemala,1982,1,1,Guatemala City,14.62111,-90.52695
86947,31,Honduras,Honduras,1982,0,1,Tegucigalpa,14.1,-87.21667
86987,101,Hungary,Hungary,1982,2,17,Budapest,47.5,19.08333
86899,227,India,India,1982,1,16,New Delhi,28.6,77.2
86926,37,Ireland,Ireland,1982,0,6,Dublin,53.33306,-6.248889
86983,222,Israel,Israel,1982,1,11,Jerusalem,31.77917,35.22361
87005,157,Kenya,Kenya,1982,1,2,Nairobi,-1.283333,36.81667
86921,42,Liberia,Liberia,1982,0,2,Monrovia,6.310555,-10.80472
86998,164,Malawi,Malawi,1982,1,1,Lilongwe,-13.98333,33.78333
87001,209,Malaysia,Malaysia,1982,0,3,Kuala Lumpur,3.166667,101.7
86902,16,Mexico,Mexico,1982,1,9,Mexico City,19.43417,-99.13861
86978,78,Niger,Nigeria,1982,1,20,Abuja,9.083333,7.533333
86948,64,Norway,Norway,1982,0,1,Oslo,59.91667,10.75
86954,33,Panama,Panama,1982,0,2,Panama City,8.966667,-79.53333
86920,182,Papua New Guinea,Papua New Guinea,1982,0,2,Port Moresby,-9.464723,147.1925
86993,146,Philippines,Philippines,1982,1,13,Manila,14.60417,120.9822
86990,117,Romania,Romania,1982,1,17,Bukarest,44.43333,26.1
87002,210,Singapore,Singapore,1982,0,4,Singapore City,1.293056,103.8558
86901,45,Spain,Spain,1982,0,2,Madrid,40.4,-3.683333
86965,122,Sri Lanka,Sri Lanka,1982,0,2,Colombo,6.931944,79.84778
86949,66,Sweden,Sweden,1982,0,3,Stockholm,59.33333,18.05
86980,202,Taiwan,Taiwan,1982,1,20,Taipei,25.03917,121.525
86908,97,Turkey,Turkey,1982,0,4,Ankara,39.92722,32.86444
86986,59,Uganda,Uganda,1982,0,3,Kampala,0.3155556,32.56556
86931,38,United Kingdom,United Kingdom,1982,1,5,London,51.5,-0.1166667
86937,13,Uruguay,Uruguay,1982,0,2,Montevideo,-34.85806,-56.17083
86910,152,Vietnam,Vietnam,1982,0,1,Hanoi,21.03333,105.85
87014,195,Ethiopia,Ethiopia,1983,0,3,Addis Ababa,9.033333,38.7
87009,188,Germany Federal Republic,Germany,1983,2,11,Berlin,52.51667,13.4
87010,212,Indonesia,Indonesia,1983,1,22,Jakarta,-6.174444,106.8294
87007,196,South Africa,South Africa,1983,1,7,Pretoria,-25.70694,28.22944
87012,159,Tanzania,Tanzania,1983,0,1,Dodoma,-6.173,35.7419
87015,151,Thailand,Thailand,1983,0,1,Bangkok,13.75,100.5167
87547,8,Brazil,Brazil,1986,1,18,Brasilia,-15.8,-47.9
87039,6,Argentina,Argentina,1983,1,22,Buenos Aires,-34.5875,-58.6725
87082,139,Bangladesh,Bangladesh,1983,0,1,Dhaka,23.72305,90.40861
87084,17,Barbados,Barbados,1983,0,1,Bridgetown,13.1,-59.61666
87041,8,Brazil,Brazil,1983,1,16,Brasilia,-15.8,-47.9
87042,9,Chile,Chile,1983,0,7,Santiago,-33.45,-70.66666
87034,203,China,China,1983,3,11,Beijing,39.92889,116.3883
87091,27,Colombia,Colombia,1983,0,7,Bogota,4.6,-74.08334
87113,28,Costa Rica,Costa Rica,1983,0,2,San Jose,9.933333,-84.08334
87020,190,Czechoslovakia,Czechoslovakia,1983,0,2,Prague,50.09,14.35
87077,100,Denmark,Denmark,1983,0,1,Copenhagen,55.66667,12.58333
87043,10,Ecuador,Ecuador,1983,0,1,Quito,-0.2166667,-78.5
87065,226,Egypt,Egypt,1983,1,7,Cairo,30.05,31.25
